,Drug1_ID,Drug2_ID,Y,Neg samples
7108,DB00199,DB00338,5,DB00339$h
7109,DB00224,DB11575,5,DB00750$h
7110,DB08933,DB01558,9,DB01124$h
7111,DB08984,DB01210,34,DB01339$t
7112,DB06196,DB00253,25,DB09146$t
7113,DB09242,DB00486,25,DB01415$t
7114,DB00472,DB01021,65,DB01213$t
7115,DB00960,DB01251,63,DB00460$t
7116,DB00996,DB00907,25,DB01319$t
7117,DB09123,DB01041,81,DB01097$t
7118,DB00467,DB00491,63,DB09290$t
7119,DB01587,DB09224,25,DB00417$t
7120,DB06196,DB08807,34,DB01101$t
7121,DB01320,DB00337,6,DB00238$h
7122,DB09215,DB01297,34,DB00300$t
7123,DB08893,DB06708,75,DB03619$t
7124,DB00224,DB00936,5,DB01600$h
7125,DB01321,DB01220,5,DB00819$h
7126,DB09330,DB09102,9,DB08881$h
7127,DB01407,DB00903,64,DB00521$t
7128,DB09323,DB01421,8,DB09074$h
7129,DB09017,DB00472,25,DB00318$h
7130,DB09072,DB00690,53,DB01054$t
7131,DB01034,DB09230,25,DB13879$t
7132,DB00936,DB09215,25,DB09185$h
7133,DB00903,DB01210,25,DB09238$t
7134,DB08804,DB00498,45,DB00869$t
7135,DB09279,DB08984,25,DB00776$t
7136,DB00903,DB01251,12,DB01004$t
7137,DB01321,DB09268,12,DB01050$t
7138,DB01026,DB00598,5,DB00267$t
7139,DB01164,DB09236,12,DB00743$h
7140,DB01155,DB09078,75,DB09026$t
7141,DB01320,DB01098,8,DB00231$t
7142,DB08880,DB01137,9,DB00839$h
7143,DB09054,DB09227,9,DB01626$t
7144,DB01320,DB01085,6,DB02659$h
7145,DB00227,DB06710,5,DB00876$h
7146,DB00936,DB01578,14,DB00864$t
7147,DB00224,DB01624,9,DB04894$h
7148,DB00199,DB00843,5,DB09135$h
7149,DB09073,DB00620,9,DB00561$h
7150,DB01026,DB00936,5,DB06826$h
7151,DB00246,DB11575,5,DB11239$h
7152,DB00469,DB00498,45,DB00890$t
7153,DB01220,DB00957,8,DB11915$h
7154,DB01159,DB04908,25,DB01601$t
7155,DB00384,DB01275,25,DB00207$t
7156,DB00218,DB09078,75,DB11817$h
7157,DB08820,DB00678,9,DB01327$h
7158,DB00246,DB01098,5,DB00750$t
7159,DB00332,DB00462,25,DB01611$h
7160,DB00932,DB09272,9,DB09082$t
7161,DB08880,DB00253,25,DB09090$h
7162,DB00412,DB01418,45,DB01437$h
7163,DB00734,DB01161,25,DB00035$t
7164,DB00338,DB00472,5,DB00602$h
7165,DB00246,DB01587,5,DB00498$t
7166,DB00892,DB00726,25,DB13925$h
7167,DB00903,DB01337,38,DB01254$h
7168,DB00456,DB00498,45,DB00773$t
7169,DB00962,DB08922,25,DB00916$t
7170,DB00543,DB01418,45,DB00563$t
7171,DB08933,DB09074,9,DB00577$t
7172,DB09281,DB00227,8,DB00359$h
7173,DB09232,DB00296,25,DB00335$h
7174,DB09073,DB08932,9,DB00562$t
7175,DB00744,DB00821,25,DB06795$t
7176,DB00497,DB00726,25,DB01575$t
7177,DB01215,DB08922,25,DB01357$t
7178,DB01026,DB08901,9,DB05266$t
7179,DB08881,DB00472,9,DB00499$h
7180,DB00967,DB01220,9,DB00530$t
7181,DB09065,DB00343,9,DB01255$h
7182,DB00685,DB01268,63,DB00215$t
7183,DB00678,DB01021,66,DB08820$h
7184,DB08820,DB00897,9,DB00931$t
7185,DB00598,DB06712,66,DB00627$t
7186,DB01167,DB09074,9,DB06712$t
7187,DB09065,DB00700,9,DB11348$h
7188,DB00598,DB08932,66,DB00423$h
7189,DB01164,DB06410,25,DB00470$t
7190,DB06772,DB08916,9,DB06211$h
7191,DB00932,DB00775,47,DB06716$t
7192,DB08912,DB01105,8,DB13925$h
7193,DB00598,DB00869,66,DB01330$t
7194,DB01034,DB00381,25,DB01111$h
7195,DB09280,DB09034,8,DB00601$h
7196,DB00246,DB01418,5,DB00943$h
7197,DB08880,DB00620,25,DB01095$h
7198,DB00343,DB00964,25,DB00190$t
7199,DB00412,DB01261,5,DB09245$h
7200,DB00633,DB00960,50,DB00908$h
7201,DB08881,DB00381,8,DB00586$h
7202,DB00821,DB08808,34,DB09101$h
7203,DB00996,DB00697,25,DB01296$h
7204,DB06737,DB01297,34,DB08796$h
7205,DB00500,DB04272,45,DB00822$t
7206,DB01236,DB00678,25,DB00551$h
7207,DB08976,DB00817,71,DB06016$t
7208,DB01320,DB06287,8,DB06690$h
7209,DB05676,DB00498,45,DB13747$t
7210,DB01337,DB00647,25,DB00663$t
7211,DB09054,DB00588,9,DB01288$t
7212,DB06196,DB00919,14,DB00165$t
7213,DB09039,DB01107,5,DB09245$t
7214,DB01085,DB08860,9,DB05541$t
7215,DB00844,DB08922,25,DB00502$t
7216,DB00338,DB01154,5,DB00912$h
7217,DB00549,DB01274,5,DB09396$h
7218,DB01240,DB00296,25,DB01324$t
7219,DB09215,DB01137,71,DB00343$t
7220,DB00897,DB01558,25,DB00678$h
7221,DB00469,DB09204,34,DB00882$h
7222,DB00932,DB00726,5,DB09262$h
7223,DB09330,DB00199,9,DB09034$h
7224,DB09280,DB00932,8,DB01408$h
7225,DB00869,DB08808,66,DB00500$t
7226,DB00231,DB00899,25,DB00764$t
7227,DB09227,DB00700,25,DB00545$h
7228,DB08933,DB00647,9,DB09345$h
7229,DB00734,DB09039,75,DB00241$t
7230,DB00472,DB00543,25,DB06700$h
7231,DB00472,DB00498,45,DB05990$t
7232,DB02709,DB00384,34,DB06702$t
7233,DB01321,DB00381,5,DB00838$t
7234,DB00508,DB01590,9,DB00936$t
7235,DB00543,DB00697,34,DB01544$t
7236,DB08912,DB00708,8,DB00980$h
7237,DB01026,DB01587,5,DB00537$t
7238,DB01321,DB08860,9,DB06413$t
7239,DB08981,DB01395,60,DB09071$h
7240,DB01026,DB06402,75,DB01208$t
7241,DB06196,DB00158,12,DB00317$h
7242,DB09330,DB00530,9,DB00555$h
7243,DB08880,DB01320,5,DB01243$t
7244,DB09477,DB08981,25,DB00622$t
7245,DB01110,DB09227,25,DB04948$t
7246,DB09330,DB00726,9,DB09075$t
7247,DB00831,DB00598,66,DB09227$t
7248,DB09280,DB01268,8,DB04573$h
7249,DB00936,DB00896,25,DB00115$t
7250,DB00960,DB00734,66,DB13179$t
7251,DB01215,DB09017,25,DB01576$h
7252,DB04552,DB01210,34,DB01588$h
7253,DB09039,DB03128,5,DB00220$h
7254,DB08881,DB01075,9,DB06817$h
7255,DB00936,DB01222,25,DB01175$h
7256,DB00960,DB06403,66,DB00316$h
7257,DB09330,DB01590,9,DB08930$t
7258,DB00469,DB00620,25,DB00898$t
7259,DB00267,DB00498,45,DB00853$t
7260,DB02709,DB08981,25,DB06788$h
7261,DB00899,DB00903,25,DB00354$t
7262,DB01036,DB00472,75,DB00635$t
7263,DB00962,DB01161,25,DB00264$t
7264,DB00849,DB00960,66,DB06804$h
7265,DB09477,DB02709,25,DB00295$h
7266,DB01320,DB00296,6,DB00881$h
7267,DB01158,DB00343,51,DB08916$t
7268,DB00821,DB03615,14,DB00494$t
7269,DB09275,DB00996,8,DB01036$h
7270,DB09280,DB00690,6,DB09055$h
7271,DB09477,DB00964,25,DB00854$h
7272,DB06737,DB09204,34,DB09090$h
7273,DB05676,DB00817,71,DB00279$t
7274,DB08933,DB00338,9,DB01172$h
7275,DB00253,DB00903,64,DB00894$h
7276,DB08933,DB06712,9,DB01210$h
7277,DB08880,DB01077,25,DB08800$h
7278,DB01274,DB00199,75,DB06701$h
7279,DB00907,DB08860,9,DB00631$t
7280,DB09054,DB01036,9,DB01114$t
7281,DB00381,DB00697,9,DB00842$h
7282,DB00199,DB01181,11,DB06767$t
7283,DB01320,DB08867,8,DB00883$h
7284,DB01158,DB09236,66,DB00186$t
7285,DB01010,DB00184,25,DB00958$h
7286,DB06196,DB01275,34,DB00765$h
7287,DB00932,DB00412,12,DB01328$t
7288,DB08912,DB09102,8,DB00860$h
7289,DB08880,DB00685,71,DB08820$t
7290,DB00588,DB00136,12,DB01878$h
7291,DB01244,DB01320,9,DB06711$h
7292,DB00224,DB06212,9,DB00663$h
7293,DB09120,DB00831,5,DB00656$h
7294,DB06772,DB09074,25,DB01708$t
7295,DB00497,DB00421,25,DB08933$t
7296,DB09073,DB00338,9,DB00961$t
7297,DB09236,DB00633,25,DB01463$t
7298,DB00588,DB00726,25,DB01186$h
7299,DB00227,DB11575,5,DB01195$h
7300,DB01137,DB00498,45,DB06637$t
7301,DB08867,DB09123,12,DB06202$h
7302,DB08880,DB09054,9,DB06723$h
7303,DB08976,DB00903,37,DB09049$t
7304,DB08893,DB00296,5,DB00588$t
7305,DB01320,DB06708,8,DB00572$t
7306,DB08820,DB06789,9,DB00535$t
7307,DB00469,DB00288,25,DB00780$h
7308,DB00227,DB08901,5,DB06826$t
7309,DB09078,DB01624,75,DB01174$t
7310,DB01088,DB00381,66,DB04786$h
7311,DB00678,DB01418,5,DB09015$t
7312,DB08893,DB01159,5,DB09462$h
7313,DB02709,DB00498,45,DB01339$t
7314,DB09330,DB00337,9,DB01327$t
7315,DB00936,DB00331,63,DB00734$t
7316,DB00337,DB01181,25,DB09212$h
7317,DB09232,DB00697,25,DB00888$h
7318,DB04871,DB00831,25,DB06684$t
7319,DB00821,DB00598,34,DB06210$h
7320,DB08881,DB08893,9,DB08815$t
7321,DB08933,DB01105,9,DB00740$t
7322,DB00744,DB00620,25,DB00802$t
7323,DB08933,DB00849,9,DB00763$t
7324,DB00843,DB00332,12,DB00354$t
7325,DB09084,DB01578,14,DB00357$t
7326,DB01220,DB08992,8,DB00512$h
7327,DB01245,DB01036,12,DB09265$t
7328,DB01274,DB00472,75,DB11633$h
7329,DB09065,DB08827,9,DB09204$t
7330,DB00764,DB00467,25,DB01247$h
7331,DB01167,DB01261,5,DB00723$h
7332,DB01088,DB00519,66,DB00483$t
7333,DB00991,DB08880,25,DB01426$h
7334,DB00227,DB00332,5,DB01252$h
7335,DB00500,DB00598,34,DB01013$t
7336,DB01329,DB01418,45,DB00527$h
7337,DB08981,DB09204,34,DB00438$h
7338,DB08880,DB01053,9,DB00891$t
7339,DB01155,DB00498,45,DB00903$t
7340,DB00224,DB08881,9,DB00763$t
7341,DB01167,DB00843,5,DB08981$h
7342,DB00656,DB00967,25,DB11730$t
7343,DB00678,DB01113,25,DB00181$h
7344,DB00338,DB08916,9,DB01626$h
7345,DB00227,DB01274,5,DB01240$h
7346,DB04948,DB06403,66,DB01016$h
7347,DB03615,DB01133,62,DB01253$t
7348,DB01320,DB08970,8,DB09030$h
7349,DB09330,DB09039,9,DB08806$t
7350,DB00246,DB01181,11,DB01355$t
7351,DB00486,DB09034,53,DB01228$h
7352,DB00593,DB00472,25,DB01199$h
7353,DB00210,DB04552,25,DB00208$t
7354,DB00184,DB00250,5,DB06595$t
7355,DB01154,DB08922,25,DB00568$t
7356,DB01023,DB01098,9,DB00537$t
7357,DB09279,DB01158,25,DB06724$h
7358,DB00821,DB05676,25,DB08439$h
7359,DB00960,DB00968,25,DB01004$h
7360,DB00199,DB01244,5,DB00186$h
7361,DB01075,DB01137,75,DB08869$h
7362,DB00907,DB00530,5,DB01590$t
7363,DB05676,DB01088,12,DB00467$t
7364,DB00932,DB00331,12,DB00185$t
7365,DB01023,DB00231,5,DB08987$t
7366,DB13874,DB06212,9,DB09555$t
7367,DB00384,DB01203,25,DB00541$h
7368,DB00400,DB00498,8,DB00793$h
7369,DB08881,DB06287,9,DB01175$t
7370,DB01236,DB00700,25,DB04938$t
7371,DB09215,DB01380,25,DB00617$t
7372,DB08976,DB00210,25,DB00134$t
7373,DB00199,DB09230,5,DB01198$h
7374,DB01075,DB00967,25,DB08877$h
7375,DB00633,DB00708,51,DB01131$h
7376,DB01320,DB00199,6,DB01028$h
7377,DB01275,DB06212,9,DB00287$t
7378,DB00508,DB09224,25,DB05521$h
7379,DB00497,DB00897,25,DB11915$h
7380,DB09072,DB01075,53,DB00782$h
7381,DB00588,DB00697,25,DB01176$h
7382,DB04855,DB08932,5,DB00975$t
7383,DB00899,DB01297,51,DB06287$t
7384,DB08820,DB05676,9,DB09235$t
7385,DB04855,DB04908,25,DB01042$t
7386,DB01297,DB00184,25,DB00937$t
7387,DB01075,DB00647,25,DB06595$t
7388,DB00734,DB01251,12,DB00479$h
7389,DB08981,DB01380,25,DB00776$h
7390,DB00421,DB00903,25,DB00814$h
7391,DB09074,DB00724,5,DB01111$h
7392,DB01075,DB01036,5,DB00660$h
7393,DB06196,DB00700,34,DB00223$h
7394,DB01036,DB04855,75,DB08941$h
7395,DB02709,DB06212,9,DB01106$h
7396,DB00678,DB09084,25,DB01035$t
7397,DB00486,DB00593,53,DB08971$t
7398,DB00726,DB09242,12,DB00440$t
7399,DB00469,DB01088,12,DB06219$t
7400,DB01137,DB01155,75,DB01001$t
7401,DB00543,DB00332,12,DB00276$h
7402,DB00472,DB08932,5,DB06736$h
7403,DB08880,DB01041,8,DB01011$t
7404,DB09074,DB00337,5,DB08880$h
7405,DB01154,DB09123,12,DB01072$t
7406,DB00497,DB01154,25,DB01009$h
7407,DB00338,DB01558,5,DB09276$h
7408,DB00960,DB09236,66,DB00992$t
7409,DB06196,DB00903,37,DB00925$t
7410,DB09054,DB00199,5,DB06707$h
7411,DB01137,DB00331,63,DB01423$t
7412,DB08981,DB08984,25,DB00253$h
7413,DB01075,DB09017,25,DB01591$t
7414,DB08922,DB04908,25,DB00496$h
7415,DB00337,DB00288,25,DB01333$t
7416,DB01026,DB01039,5,DB00530$t
7417,DB01075,DB00317,5,DB01264$h
7418,DB00371,DB09017,25,DB01579$h
7419,DB05676,DB03615,14,DB01185$h
7420,DB09034,DB00472,25,DB00318$h
7421,DB01167,DB01220,9,DB00917$h
7422,DB01026,DB01036,9,DB08874$h
7423,DB01236,DB00849,25,DB00744$t
7424,DB00381,DB00869,66,DB11989$h
7425,DB00764,DB06710,57,DB00411$t
7426,DB06196,DB08981,25,DB06212$t
7427,DB01088,DB00775,47,DB00142$t
7428,DB01204,DB00227,9,DB09232$h
7429,DB08880,DB09330,9,DB00949$t
7430,DB09280,DB00643,6,DB00964$t
7431,DB09073,DB06708,9,DB00511$t
7432,DB00326,DB00343,12,DB09561$h
7433,DB01021,DB08932,66,DB00296$h
7434,DB08881,DB08867,9,DB00292$t
7435,DB01591,DB06708,75,DB12364$h
7436,DB00800,DB01041,25,DB06287$t
7437,DB00933,DB00967,25,DB00184$t
7438,DB00421,DB00968,41,DB00578$h
7439,DB00226,DB00343,66,DB00612$h
7440,DB01026,DB00199,5,DB09146$h
7441,DB01220,DB08808,8,DB00246$t
7442,DB03615,DB01077,62,DB09130$t
7443,DB00821,DB01172,14,DB00583$t
7444,DB01036,DB00757,75,DB00321$t
7445,DB01159,DB00519,25,DB00397$h
7446,DB06737,DB01421,14,DB00354$h
7447,DB06196,DB08880,25,DB00162$h
7448,DB09330,DB08867,9,DB01397$t
7449,DB09330,DB00332,9,DB01009$h
7450,DB00210,DB09204,34,DB00637$h
7451,DB00588,DB09034,53,DB11609$t
7452,DB01440,DB00296,25,DB06213$h
7453,DB08820,DB08893,9,DB00835$h
7454,DB09227,DB09242,25,DB08795$t
7455,DB00821,DB02709,25,DB00343$h
7456,DB09017,DB00593,25,DB00513$t
7457,DB09065,DB06789,5,DB00876$t
7458,DB00843,DB00517,12,DB08987$t
7459,DB09065,DB00957,9,DB09516$h
7460,DB08976,DB03615,14,DB00787$t
7461,DB00936,DB00467,71,DB00612$t
7462,DB00764,DB00685,25,DB09123$t
7463,DB00749,DB01172,14,DB05351$t
7464,DB01624,DB09097,12,DB00760$h
7465,DB00647,DB01041,53,DB08918$t
7466,DB08820,DB00643,9,DB00721$t
7467,DB08880,DB00697,8,DB00292$h
7468,DB01321,DB01244,5,DB00370$t
7469,DB00899,DB00472,78,DB01149$h
7470,DB00749,DB04552,25,DB00222$h
7471,DB00400,DB00996,25,DB01274$t
7472,DB01236,DB09224,25,DB09119$t
7473,DB08820,DB09078,9,DB00780$t
7474,DB00224,DB00472,5,DB00517$h
7475,DB01167,DB00996,25,DB08913$h
7476,DB00897,DB01075,25,DB13872$h
7477,DB00227,DB00897,5,DB09084$t
7478,DB01329,DB09268,12,DB01291$t
7479,DB01154,DB00543,6,DB09292$h
7480,DB00843,DB00184,25,DB00842$t
7481,DB00469,DB08984,25,DB00881$t
7482,DB00734,DB06402,75,DB11586$t
7483,DB00933,DB01210,66,DB00925$t
7484,DB01026,DB05676,5,DB00802$h
7485,DB09330,DB11613,9,DB04743$t
7486,DB00519,DB00343,5,DB00142$h
7487,DB00231,DB00726,25,DB00218$h
7488,DB00227,DB00991,5,DB06589$h
7489,DB00932,DB06701,5,DB00869$h
7490,DB09242,DB01113,25,DB00608$h
7491,DB00519,DB01275,25,DB00202$t
7492,DB00184,DB00633,5,DB00545$t
7493,DB01026,DB00960,5,DB00831$t
7494,DB01233,DB00517,12,DB00391$h
7495,DB00700,DB01210,25,DB01232$h
7496,DB08984,DB01297,34,DB00448$t
7497,DB00543,DB00498,45,DB06816$h
7498,DB04871,DB01244,5,DB09227$t
7499,DB06196,DB01240,12,DB08872$t
7500,DB09072,DB09224,53,DB00979$h
7501,DB00338,DB08875,5,DB01083$t
7502,DB00246,DB08932,5,DB01070$t
7503,DB00337,DB00620,25,DB00713$t
7504,DB08970,DB00843,25,DB00379$h
7505,DB00422,DB01089,34,DB00881$h
7506,DB01167,DB09232,25,DB00528$h
7507,DB01026,DB09230,25,DB01246$h
7508,DB09074,DB01215,5,DB00499$h
7509,DB01440,DB00508,25,DB00006$t
7510,DB09227,DB09232,25,DB01303$t
7511,DB09054,DB00231,5,DB00720$t
7512,DB00199,DB01261,5,DB00818$h
7513,DB06708,DB00250,25,DB08983$t
7514,DB01380,DB00843,25,DB11121$h
7515,DB09280,DB00973,8,DB01073$h
7516,DB06196,DB00498,45,DB00844$h
7517,DB00227,DB01110,5,DB01359$h
7518,DB06708,DB06701,5,DB00481$t
7519,DB09074,DB01268,5,DB08802$h
7520,DB01244,DB00903,25,DB08943$h
7521,DB09280,DB01590,9,DB00983$t
7522,DB00903,DB01261,12,DB11943$h
7523,DB01075,DB01161,25,DB00479$t
7524,DB09227,DB01244,25,DB04575$t
7525,DB00849,DB09227,6,DB01602$h
7526,DB01154,DB01113,66,DB11079$h
7527,DB00472,DB13874,5,DB00380$h
7528,DB00620,DB01252,12,DB01406$t
7529,DB08881,DB06710,8,DB01418$h
7530,DB00907,DB01075,5,DB01345$h
7531,DB04871,DB08901,5,DB11610$h
7532,DB00246,DB01244,5,DB06729$h
7533,DB00343,DB00726,5,DB00888$t
7534,DB08881,DB01418,9,DB00698$t
7535,DB01158,DB06403,66,DB01066$h
7536,DB00199,DB09102,5,DB01160$t
7537,DB05676,DB01418,45,DB01553$t
7538,DB06772,DB00855,25,DB02959$h
7539,DB00371,DB01161,25,DB00803$t
7540,DB04871,DB09039,9,DB00979$t
7541,DB00685,DB01418,45,DB00594$t
7542,DB01026,DB09074,9,DB01054$t
7543,DB08933,DB06212,9,DB09156$t
7544,DB00656,DB01137,75,DB05015$t
7545,DB09123,DB04878,12,DB00549$t
7546,DB09280,DB01296,8,DB00366$h
7547,DB00519,DB00210,25,DB00892$h
7548,DB00210,DB04272,45,DB04865$t
7549,DB09477,DB00343,5,DB12161$t
7550,DB04855,DB01222,9,DB08798$h
7551,DB08881,DB08827,8,DB00523$h
7552,DB00500,DB06737,25,DB01071$t
7553,DB02709,DB01021,12,DB00498$t
7554,DB00849,DB00519,66,DB11699$h
7555,DB02709,DB01380,25,DB00980$t
7556,DB00312,DB00598,66,DB06193$h
7557,DB00897,DB01587,25,DB06637$h
7558,DB09281,DB00831,0,DB01263$h
7559,DB01591,DB00246,75,DB08884$t
7560,DB01236,DB01155,75,DB01094$h
7561,DB09280,DB01558,8,DB00957$h
7562,DB08880,DB08981,25,DB01424$h
7563,DB00486,DB00960,25,DB00688$t
7564,DB08912,DB09078,8,DB08815$h
7565,DB01236,DB00757,75,DB00213$t
7566,DB09073,DB08827,9,DB00598$t
7567,DB00844,DB01440,25,DB01603$t
7568,DB09232,DB01203,25,DB01241$h
7569,DB01154,DB00726,6,DB00757$h
7570,DB00907,DB01107,5,DB01421$h
7571,DB00486,DB00497,53,DB00305$h
7572,DB01026,DB00764,9,DB00450$t
7573,DB00899,DB00598,25,DB05541$h
7574,DB00497,DB09224,25,DB09097$h
7575,DB00246,DB00549,5,DB00950$t
7576,DB08881,DB08901,9,DB01435$h
7577,DB00227,DB01268,5,DB00940$h
7578,DB09242,DB00678,66,DB04571$t
7579,DB01329,DB00498,45,DB00990$h
7580,DB01321,DB09227,5,DB08954$t
7581,DB00224,DB00724,5,DB01423$h
7582,DB00227,DB00469,5,DB00307$h
7583,DB08901,DB08916,9,DB00836$t
7584,DB08912,DB09296,8,DB09055$t
7585,DB00255,DB00896,9,DB04711$t
7586,DB09096,DB00250,25,DB00287$h
7587,DB00680,DB00844,66,DB06401$h
7588,DB01036,DB00899,25,DB09289$h
7589,DB00831,DB00960,66,DB06202$h
7590,DB08880,DB00764,25,DB09096$t
7591,DB09204,DB01203,25,DB00704$t
7592,DB00224,DB01039,5,DB01559$h
7593,DB00519,DB00821,25,DB00484$t
7594,DB00343,DB08807,66,DB06803$h
7595,DB00690,DB09034,53,DB00255$t
7596,DB00697,DB01113,25,DB00304$t
7597,DB08881,DB01110,8,DB04871$h
7598,DB00371,DB00647,25,DB06708$h
7599,DB00519,DB05676,25,DB01095$h
7600,DB00726,DB01220,9,DB01238$h
7601,DB09065,DB05676,5,DB00633$t
7602,DB09215,DB08808,34,DB00827$h
7603,DB00199,DB00498,9,DB08795$h
7604,DB00296,DB09224,25,DB01165$h
7605,DB00620,DB00817,25,DB00755$t
7606,DB01167,DB01137,75,DB00278$t
7607,DB01026,DB08820,9,DB00330$h
7608,DB00962,DB09224,25,DB11362$t
7609,DB03615,DB01337,76,DB08877$t
7610,DB01268,DB00218,75,DB04876$h
7611,DB00255,DB06212,9,DB00216$t
7612,DB00656,DB04871,25,DB09516$h
7613,DB00226,DB06712,66,DB00575$t
7614,DB00199,DB11575,5,DB08801$t
7615,DB08912,DB01039,8,DB06824$h
7616,DB09477,DB00469,25,DB11915$h
7617,DB00957,DB01261,12,DB00455$t
7618,DB00338,DB00936,5,DB01170$h
7619,DB00844,DB01587,25,DB06145$h
7620,DB00647,DB00892,25,DB04894$h
7621,DB09084,DB00960,34,DB01438$t
7622,DB00199,DB09268,12,DB04575$h
7623,DB00996,DB01154,25,DB00894$t
7624,DB01039,DB01251,63,DB00999$t
7625,DB00744,DB01088,12,DB06766$h
7626,DB01220,DB01395,8,DB09210$t
7627,DB00744,DB00685,71,DB11235$t
7628,DB01088,DB01021,66,DB09079$h
7629,DB09073,DB06654,9,DB01414$h
7630,DB09281,DB01137,0,DB00966$h
7631,DB01026,DB00296,5,DB00741$h
7632,DB01159,DB00598,25,DB00362$t
7633,DB00899,DB09034,53,DB06595$h
7634,DB00199,DB01418,9,DB01423$h
7635,DB00400,DB09090,25,DB08877$t
7636,DB06772,DB00290,25,DB01192$t
7637,DB00343,DB00231,5,DB08964$t
7638,DB08881,DB00849,8,DB00326$h
7639,DB01075,DB13874,5,DB01086$h
7640,DB08933,DB09078,9,DB00126$t
7641,DB01611,DB00508,9,DB01511$h
7642,DB01023,DB01275,25,DB00523$t
7643,DB00643,DB01590,9,DB00491$t
7644,DB09065,DB00620,5,DB00556$h
7645,DB09330,DB00184,9,DB01592$t
7646,DB09084,DB00919,14,DB00872$t
7647,DB00500,DB00588,25,DB00828$h
7648,DB01380,DB01137,25,DB11581$h
7649,DB01026,DB09279,9,DB09123$h
7650,DB00218,DB04855,75,DB04846$t
7651,DB00907,DB01159,5,DB01259$h
7652,DB00936,DB03615,14,DB09123$t
7653,DB09065,DB00656,9,DB00582$t
7654,DB09054,DB01105,5,DB00287$t
7655,DB09073,DB08922,9,DB00953$h
7656,DB01075,DB00332,5,DB08993$h
7657,DB08880,DB06403,9,DB00432$h
7658,DB09279,DB01275,25,DB00726$t
7659,DB00749,DB01275,34,DB00694$h
7660,DB00486,DB00519,25,DB06769$t
7661,DB00508,DB09017,25,DB01102$t
7662,DB00519,DB04948,66,DB00603$t
7663,DB00199,DB06712,5,DB00570$h
7664,DB00412,DB00498,45,DB01077$h
7665,DB00633,DB01041,53,DB00801$t
7666,DB09330,DB00246,9,DB00670$h
7667,DB01275,DB09477,66,DB00347$t
7668,DB00897,DB00933,25,DB01019$t
7669,DB00486,DB00381,25,DB00892$t
7670,DB00519,DB00963,25,DB13025$t
7671,DB09065,DB00497,25,DB11581$h
7672,DB09214,DB05676,25,DB01367$h
7673,DB00227,DB06772,5,DB00830$h
7674,DB09280,DB09074,8,DB02638$h
7675,DB08933,DB00620,9,DB01081$t
7676,DB08954,DB00775,45,DB11575$t
7677,DB00831,DB01203,66,DB09069$t
7678,DB01611,DB00598,5,DB00442$t
7679,DB00246,DB00530,5,DB00590$h
7680,DB00338,DB13874,5,DB01463$h
7681,DB00422,DB04948,34,DB01190$t
7682,DB00963,DB00749,25,DB01579$h
7683,DB00821,DB00158,12,DB00934$t
7684,DB00371,DB01075,25,DB00670$t
7685,DB01167,DB01395,9,DB09232$t
7686,DB01113,DB01158,25,DB00397$t
7687,DB00690,DB09017,25,DB00205$h
7688,DB01320,DB00332,6,DB00546$h
7689,DB00849,DB00381,66,DB00460$h
7690,DB00633,DB00588,25,DB01204$t
7691,DB01110,DB00381,25,DB00905$t
7692,DB00255,DB00227,9,DB09125$h
7693,DB01167,DB01155,75,DB00962$h
7694,DB00690,DB00726,25,DB06816$h
7695,DB00338,DB00530,8,DB06713$t
7696,DB01440,DB08922,25,DB00543$h
7697,DB09280,DB01220,9,DB06716$h
7698,DB09065,DB08922,9,DB01070$h
7699,DB00936,DB01137,71,DB01215$h
7700,DB00678,DB06737,5,DB06243$h
7701,DB00296,DB00421,25,DB00462$t
7702,DB00343,DB00497,25,DB11342$h
7703,DB00678,DB01159,5,DB00804$h
7704,DB00500,DB01088,12,DB00434$t
7705,DB00227,DB01558,5,DB00810$h
7706,DB09120,DB01274,5,DB01238$h
7707,DB09065,DB09034,9,DB00310$h
7708,DB00932,DB01088,47,DB00867$t
7709,DB01075,DB06701,5,DB00347$h
7710,DB09120,DB01320,5,DB01191$h
7711,DB00343,DB00421,25,DB00548$t
7712,DB00899,DB01210,25,DB09231$h
7713,DB00708,DB00678,25,DB09079$t
7714,DB09084,DB01155,71,DB06637$t
7715,DB01021,DB04878,12,DB01611$h
7716,DB00749,DB08981,25,DB01111$t
7717,DB01268,DB01624,75,DB09227$t
7718,DB00726,DB00199,75,DB08922$t
7719,DB00897,DB00967,25,DB01602$t
7720,DB01167,DB00549,5,DB11362$h
7721,DB09280,DB00231,9,DB00418$h
7722,DB00899,DB00343,25,DB01610$h
7723,DB01245,DB00598,51,DB00565$t
7724,DB08881,DB01203,9,DB00974$t
7725,DB09065,DB01395,9,DB06694$t
7726,DB00963,DB06196,25,DB00508$h
7727,DB00821,DB00817,71,DB01249$t
7728,DB09072,DB00849,53,DB06605$t
7729,DB01395,DB01261,12,DB09070$t
7730,DB00708,DB09017,25,DB00397$t
7731,DB00337,DB00552,25,DB01170$t
7732,DB01296,DB01240,47,DB06777$h
7733,DB01233,DB00967,12,DB00288$h
7734,DB00246,DB00899,25,DB08996$h
7735,DB00831,DB01220,9,DB08802$h
7736,DB00210,DB01380,25,DB09268$h
7737,DB00472,DB06403,5,DB09156$h
7738,DB09074,DB00497,25,DB01034$t
7739,DB09330,DB02709,8,DB04918$h
7740,DB01010,DB01297,51,DB00654$t
7741,DB01268,DB00757,75,DB00476$t
7742,DB00312,DB01395,12,DB00502$h
